5200	5250	523	523	523	523
5250	5300	528	528	528	528
5300	5350	533	533	533	533
5350	5400	538	538	538	538
5400	5450	543	543	543	543
5450	5500	548	548	548	548
5500	5550	553	553	553	553
5550	5600	558	558	558	558
5600	5650	563	563	563	563
5650	5700	568	568	568	568
5700	5750	573	573	573	573
5750	5800	578	578	578	578
5800	5850	583	583	583	583
5850	5900	588	588	588	588
5900	5950	593	593	593	593
5950	6000	598	598	598	598
6000	6050	603	603	603	603
6050	6100	608	608	608	608
6100	6150	613	613	613	613
6150	6200	618	618	618	618
6200	6250	623	623	623	623
6250	6300	628	628	628	628
6300	6350	633	633	633	633
6350	6400	638	638	638	638
6400	6450	643	643	643	643
6450	6500	648	648	648	648
6500	6550	653	653	653	653
6550	6600	658	658	658	658
6600	6650	663	663	663	663
6650	6700	668	668	668	668
6700	6750	673	673	673	673
6750	6800	678	678	678	678
6800	6850	683	683	683	683
6850	6900	688	688	688	688
6900	6950	693	693	693	693
6950	7000	698	698	698	698
7000	7050	703	703	703	703
7050	7100	708	708	708	708
7100	7150	713	713	713	713
7150	7200	718	718	718	718
7200	7250	723	723	723	723
7250	7300	728	728	728	728
7300	7350	733	733	733	733
7350	7400	738	738	738	738
7400	7450	743	743	743	743
7450	7500	748	748	748	748
7500	7550	753	753	753	753
7550	7600	758	758	758	758
7600	7650	763	763	763	763
7650	7700	768	768	768	768
7700	7750	773	773	773	773
7750	7800	778	778	778	778
7800	7850	783	783	783	783
7850	7900	788	788	788	788
7900	7950	793	793	793	793
7950	8000	798	798	798	798
8000	8050	803	803	803	803
8050	8100	808	808	808	808
8100	8150	813	813	813	813
8150	8200	818	818	818	818
8200	8250	823	823	823	823
8250	8300	828	828	828	828
8300	8350	833	833	833	833
8350	8400	838	838	838	838
8400	8450	843	843	843	843
8450	8500	848	848	848	848
8500	8550	853	853	853	853
8550	8600	858	858	858	858
8600	8650	863	863	863	863
8650	8700	868	868	868	868
8700	8750	873	873	873	873
8750	8800	878	878	878	878
8800	8850	883	883	883	883
8850	8900	888	888	888	888
8900	8950	893	893	893	893
8950	9000	898	898	898	898
9000	9050	903	903	903	903
9050	9100	908	908	908	908
9100	9150	915	913	915	913
9150	9200	923	918	923	918
9200	9250	930	923	930	923
9250	9300	938	928	938	928
9300	9350	945	933	945	933
9350	9400	953	938	953	938
9400	9450	960	943	960	943
9450	9500	968	948	968	948
9500	9550	975	953	975	953
9550	9600	983	958	983	958
9600	9650	990	963	990	963
9650	9700	998	968	998	968
9700	9750	1005	973	1005	973
9750	9800	1013	978	1013	978
9800	9850	1020	983	1020	983
9850	9900	1028	988	1028	988
9900	9950	1035	993	1035	993
9950	10000	1043	998	1043	998
10000	10050	1050	1003	1050	1003
10050	10100	1058	1008	1058	1008
10100	10150	1065	1013	1065	1013
10150	10200	1073	1018	1073	1018
10200	10250	1080	1023	1080	1023
10250	10300	1088	1028	1088	1028
10300	10350	1095	1033	1095	1033
10350	10400	1103	1038	1103	1038
10400	10450	1110	1043	1110	1043
10450	10500	1118	1048	1118	1048
10500	10550	1125	1053	1125	1053
10550	10600	1133	1058	1133	1058
10600	10650	1140	1063	1140	1063
10650	10700	1148	1068	1148	1068
10700	10750	1155	1073	1155	1073
10750	10800	1163	1078	1163	1078
10800	10850	1170	1083	1170	1083
10850	10900	1178	1088	1178	1088
10900	10950	1185	1093	1185	1093
10950	11000	1193	1098	1193	1098
11000	11050	1200	1103	1200	1103
11050	11100	1208	1108	1208	1108
11100	11150	1215	1113	1215	1113
11150	11200	1223	1118	1223	1118
11200	11250	1230	1123	1230	1123
11250	11300	1238	1128	1238	1128
11300	11350	1245	1133	1245	1133
11350	11400	1253	1138	1253	1138
11400	11450	1260	1143	1260	1143
11450	11500	1268	1148	1268	1148
11500	11550	1275	1153	1275	1153
11550	11600	1283	1158	1283	1158
11600	11650	1290	1163	1290	1163
11650	11700	1298	1168	1298	1168
11700	11750	1305	1173	1305	1173
11750	11800	1313	1178	1313	1178
11800	11850	1320	1183	1320	1183
11850	11900	1328	1188	1328	1188
11900	11950	1335	1193	1335	1193
11950	12000	1343	1198	1343	1198
12000	12050	1350	1203	1350	1203
12050	12100	1358	1208	1358	1208
12100	12150	1365	1213	1365	1213
12150	12200	1373	1218	1373	1218
12200	12250	1380	1223	1380	1223
12250	12300	1388	1228	1388	1228
12300	12350	1395	1233	1395	1233
12350	12400	1403	1238	1403	1238
12400	12450	1410	1243	1410	1243
12450	12500	1418	1248	1418	1248
12500	12550	1425	1253	1425	1253
12550	12600	1433	1258	1433	1258
12600	12650	1440	1263	1440	1263
12650	12700	1448	1268	1448	1268
12700	12750	1455	1273	1455	1273
12750	12800	1463	1278	1463	1278
12800	12850	1470	1283	1470	1283
12850	12900	1478	1288	1478	1288
12900	12950	1485	1293	1485	1293
12950	13000	1493	1298	1493	1299
13000	13050	1500	1303	1500	1306
13050	13100	1508	1308	1508	1314
13100	13150	1515	1313	1515	1321
13150	13200	1523	1318	1523	1329
13200	13250	1530	1323	1530	1336
13250	13300	1538	1328	1538	1344
13300	13350	1545	1333	1545	1351
13350	13400	1553	1338	1553	1359
13400	13450	1560	1343	1560	1366
13450	13500	1568	1348	1568	1374
13500	13550	1575	1353	1575	1381
13550	13600	1583	1358	1583	1389
13600	13650	1590	1363	1590	1396
13650	13700	1598	1368	1598	1404
13700	13750	1605	1373	1605	1411
13750	13800	1613	1378	1613	1419
13800	13850	1620	1383	1620	1426
13850	13900	1628	1388	1628	1434
13900	13950	1635	1393	1635	1441
13950	14000	1643	1398	1643	1449
14000	14050	1650	1403	1650	1456
14050	14100	1658	1408	1658	1464
14100	14150	1665	1413	1665	1471
14150	14200	1673	1418	1673	1479
14200	14250	1680	1423	1680	1486
14250	14300	1688	1428	1688	1494
14300	14350	1695	1433	1695	1501
14350	14400	1703	1438	1703	1509
14400	14450	1710	1443	1710	1516
14450	14500	1718	1448	1718	1524
14500	14550	1725	1453	1725	1531
14550	14600	1733	1458	1733	1539
14600	14650	1740	1463	1740	1546
14650	14700	1748	1468	1748	1554
14700	14750	1755	1473	1755	1561
14750	14800	1763	1478	1763	1569
14800	14850	1770	1483	1770	1576
14850	14900	1778	1488	1778	1584
14900	14950	1785	1493	1785	1591
14950	15000	1793	1498	1793	1599
15000	15050	1800	1503	1800	1606
15050	15100	1808	1508	1808	1614
15100	15150	1815	1513	1815	1621
15150	15200	1823	1518	1823	1629
15200	15250	1830	1523	1830	1636
15250	15300	1838	1528	1838	1644
15300	15350	1845	1533	1845	1651
15350	15400	1853	1538	1853	1659
15400	15450	1860	1543	1860	1666
15450	15500	1868	1548	1868	1674
15500	15550	1875	1553	1875	1681
15550	15600	1883	1558	1883	1689
15600	15650	1890	1563	1890	1696
15650	15700	1898	1568	1898	1704
15700	15750	1905	1573	1905	1711
15750	15800	1913	1578	1913	1719
15800	15850	1920	1583	1920	1726
15850	15900	1928	1588	1928	1734
15900	15950	1935	1593	1935	1741
15950	16000	1943	1598	1943	1749
16000	16050	1950	1603	1950	1756
16050	16100	1958	1608	1958	1764
16100	16150	1965	1613	1965	1771
16150	16200	1973	1618	1973	1779
16200	16250	1980	1623	1980	1786
16250	16300	1988	1628	1988	1794
16300	16350	1995	1633	1995	1801
16350	16400	2003	1638	2003	1809
16400	16450	2010	1643	2010	1816
16450	16500	2018	1648	2018	1824
16500	16550	2025	1653	2025	1831
16550	16600	2033	1658	2033	1839
16600	16650	2040	1663	2040	1846
16650	16700	2048	1668	2048	1854
16700	16750	2055	1673	2055	1861
16750	16800	2063	1678	2063	1869
16800	16850	2070	1683	2070	1876
16850	16900	2078	1688	2078	1884
16900	16950	2085	1693	2085	1891
16950	17000	2093	1698	2093	1899
17000	17050	2100	1703	2100	1906
17050	17100	2108	1708	2108	1914
17100	17150	2115	1713	2115	1921
17150	17200	2123	1718	2123	1929
17200	17250	2130	1723	2130	1936
17250	17300	2138	1728	2138	1944
17300	17350	2145	1733	2145	1951
17350	17400	2153	1738	2153	1959
17400	17450	2160	1743	2160	1966
17450	17500	2168	1748	2168	1974
17500	17550	2175	1753	2175	1981
17550	17600	2183	1758	2183	1989
17600	17650	2190	1763	2190	1996
17650	17700	2198	1768	2198	2004
17700	17750	2205	1773	2205	2011
17750	17800	2213	1778	2213	2019
17800	17850	2220	1783	2220	2026
17850	17900	2228	1788	2228	2034
17900	17950	2235	1793	2235	2041
17950	18000	2243	1798	2243	2049
18000	18050	2250	1803	2250	2056
18050	18100	2258	1808	2258	2064
18100	18150	2265	1813	2265	2071
18150	18200	2273	1819	2273	2079
18200	18250	2280	1826	2280	2086
18250	18300	2288	1834	2288	2094
18300	18350	2295	1841	2295	2101
18350	18400	2303	1849	2303	2109
18400	18450	2310	1856	2310	2116
18450	18500	2318	1864	2318	2124
18500	18550	2325	1871	2325	2131
18550	18600	2333	1879	2333	2139
18600	18650	2340	1886	2340	2146
18650	18700	2348	1894	2348	2154
18700	18750	2355	1901	2355	2161
18750	18800	2363	1909	2363	2169
18800	18850	2370	1916	2370	2176
18850	18900	2378	1924	2378	2184
18900	18950	2385	1931	2385	2191
18950	19000	2393	1939	2393	2199
19000	19050	2400	1946	2400	2206
19050	19100	2408	1954	2408	2214
19100	19150	2415	1961	2415	2221
19150	19200	2423	1969	2423	2229
19200	19250	2430	1976	2430	2236
19250	19300	2438	1984	2438	2244
19300	19350	2445	1991	2445	2251
19350	19400	2453	1999	2453	2259
19400	19450	2460	2006	2460	2266
19450	19500	2468	2014	2468	2274
19500	19550	2475	2021	2475	2281
19550	19600	2483	2029	2483	2289
19600	19650	2490	2036	2490	2296
19650	19700	2498	2044	2498	2304
19700	19750	2505	2051	2505	2311
19750	19800	2513	2059	2513	2319
19800	19850	2520	2066	2520	2326
19850	19900	2528	2074	2528	2334
19900	19950	2535	2081	2535	2341
19950	20000	2543	2089	2543	2349
20000	20050	2550	2096	2550	2356
20050	20100	2558	2104	2558	2364
20100	20150	2565	2111	2565	2371
20150	20200	2573	2119	2573	2379
20200	20250	2580	2126	2580	2386
20250	20300	2588	2134	2588	2394
20300	20350	2595	2141	2595	2401
20350	20400	2603	2149	2603	2409
20400	20450	2610	2156	2610	2416
20450	20500	2618	2164	2618	2424
20500	20550	2625	2171	2625	2431
20550	20600	2633	2179	2633	2439
20600	20650	2640	2186	2640	2446
20650	20700	2648	2194	2648	2454
20700	20750	2655	2201	2655	2461
20750	20800	2663	2209	2663	2469
20800	20850	2670	2216	2670	2476
20850	20900	2678	2224	2678	2484
20900	20950	2685	2231	2685	2491
20950	21000	2693	2239	2693	2499
21000	21050	2700	2246	2700	2506
21050	21100	2708	2254	2708	2514
21100	21150	2715	2261	2715	2521
21150	21200	2723	2269	2723	2529
21200	21250	2730	2276	2730	2536
21250	21300	2738	2284	2738	2544
21300	21350	2745	2291	2745	2551
21350	21400	2753	2299	2753	2559
21400	21450	2760	2306	2760	2566
21450	21500	2768	2314	2768	2574
21500	21550	2775	2321	2775	2581
21550	21600	2783	2329	2783	2589
21600	21650	2790	2336	2790	2596
21650	21700	2798	2344	2798	2604
21700	21750	2805	2351	2805	2611
21750	21800	2813	2359	2813	2619
21800	21850	2820	2366	2820	2626
21850	21900	2828	2374	2828	2634
21900	21950	2835	2381	2835	2641
21950	22000	2843	2389	2843	2649
22000	22050	2850	2396	2850	2656
22050	22100	2858	2404	2858	2664
22100	22150	2865	2411	2865	2671
22150	22200	2873	2419	2873	2679
22200	22250	2880	2426	2880	2686
22250	22300	2888	2434	2888	2694
22300	22350	2895	2441	2895	2701
22350	22400	2903	2449	2903	2709
22400	22450	2910	2456	2910	2716
22450	22500	2918	2464	2918	2724
22500	22550	2925	2471	2925	2731
22550	22600	2933	2479	2933	2739
22600	22650	2940	2486	2940	2746
22650	22700	2948	2494	2948	2754
22700	22750	2955	2501	2955	2761
22750	22800	2963	2509	2963	2769
22800	22850	2970	2516	2970	2776
22850	22900	2978	2524	2978	2784
22900	22950	2985	2531	2985	2791
22950	23000	2993	2539	2993	2799
23000	23050	3000	2546	3000	2806
23050	23100	3008	2554	3008	2814
23100	23150	3015	2561	3015	2821
23150	23200	3023	2569	3023	2829
23200	23250	3030	2576	3030	2836
23250	23300	3038	2584	3038	2844
23300	23350	3045	2591	3045	2851
23350	23400	3053	2599	3053	2859
23400	23450	3060	2606	3060	2866
23450	23500	3068	2614	3068	2874
23500	23550	3075	2621	3075	2881
23550	23600	3083	2629	3083	2889
23600	23650	3090	2636	3090	2896
23650	23700	3098	2644	3098	2904
23700	23750	3105	2651	3105	2911
23750	23800	3113	2659	3113	2919
23800	23850	3120	2666	3120	2926
23850	23900	3128	2674	3128	2934
23900	23950	3135	2681	3135	2941
23950	24000	3143	2689	3143	2949
24000	24050	3150	2696	3150	2956
24050	24100	3158	2704	3158	2964
24100	24150	3165	2711	3165	2971
24150	24200	3173	2719	3173	2979
24200	24250	3180	2726	3180	2986
24250	24300	3188	2734	3188	2994
24300	24350	3195	2741	3195	3001
24350	24400	3203	2749	3203	3009
24400	24450	3210	2756	3210	3016
24450	24500	3218	2764	3218	3024
24500	24550	3225	2771	3225	3031
24550	24600	3233	2779	3233	3039
24600	24650	3240	2786	3240	3046
24650	24700	3248	2794	3248	3054
24700	24750	3255	2801	3255	3061
24750	24800	3263	2809	3263	3069
24800	24850	3270	2816	3270	3076
24850	24900	3278	2824	3278	3084
24900	24950	3285	2831	3285	3091
24950	25000	3293	2839	3293	3099
25000	25050	3300	2846	3300	3106
25050	25100	3308	2854	3308	3114
25100	25150	3315	2861	3315	3121
25150	25200	3323	2869	3323	3129
25200	25250	3330	2876	3330	3136
25250	25300	3338	2884	3338	3144
25300	25350	3345	2891	3345	3151
25350	25400	3353	2899	3353	3159
25400	25450	3360	2906	3360	3166
25450	25500	3368	2914	3368	3174
25500	25550	3375	2921	3375	3181
25550	25600	3383	2929	3383	3189
25600	25650	3390	2936	3390	3196
25650	25700	3398	2944	3398	3204
25700	25750	3405	2951	3405	3211
25750	25800	3413	2959	3413	3219
25800	25850	3420	2966	3420	3226
25850	25900	3428	2974	3428	3234
25900	25950	3435	2981	3435	3241
25950	26000	3443	2989	3443	3249
26000	26050	3450	2996	3450	3256
26050	26100	3458	3004	3458	3264
26100	26150	3465	3011	3465	3271
26150	26200	3473	3019	3473	3279
26200	26250	3480	3026	3480	3286
26250	26300	3488	3034	3488	3294
26300	26350	3495	3041	3495	3301
26350	26400	3503	3049	3503	3309
26400	26450	3510	3056	3510	3316
26450	26500	3518	3064	3518	3324
26500	26550	3525	3071	3525	3331
26550	26600	3533	3079	3533	3339
26600	26650	3540	3086	3540	3346
26650	26700	3548	3094	3548	3354
26700	26750	3555	3101	3555	3361
26750	26800	3563	3109	3563	3369
26800	26850	3570	3116	3570	3376
26850	26900	3578	3124	3578	3384
26900	26950	3585	3131	3585	3391
26950	27000	3593	3139	3593	3399
27000	27050	3600	3146	3600	3406
27050	27100	3608	3154	3608	3414
27100	27150	3615	3161	3615	3421
27150	27200	3623	3169	3623	3429
27200	27250	3630	3176	3630	3436
27250	27300	3638	3184	3638	3444
27300	27350	3645	3191	3645	3451
27350	27400	3653	3199	3653	3459
27400	27450	3660	3206	3660	3466
27450	27500	3668	3214	3668	3474
27500	27550	3675	3221	3675	3481
27550	27600	3683	3229	3683	3489
27600	27650	3690	3236	3690	3496
27650	27700	3698	3244	3698	3504
27700	27750	3705	3251	3705	3511
27750	27800	3713	3259	3713	3519
27800	27850	3720	3266	3720	3526
27850	27900	3728	3274	3728	3534
27900	27950	3735	3281	3735	3541
27950	28000	3743	3289	3743	3549
28000	28050	3750	3296	3750	3556
28050	28100	3758	3304	3758	3564
28100	28150	3765	3311	3765	3571
28150	28200	3773	3319	3773	3579
28200	28250	3780	3326	3780	3586
28250	28300	3788	3334	3788	3594
28300	28350	3795	3341	3795	3601
28350	28400	3803	3349	3803	3609
28400	28450	3810	3356	3810	3616
28450	28500	3818	3364	3818	3624
28500	28550	3825	3371	3825	3631
28550	28600	3833	3379	3833	3639
28600	28650	3840	3386	3840	3646
28650	28700	3848	3394	3848	3654
28700	28750	3855	3401	3855	3661
28750	28800	3863	3409	3863	3669
28800	28850	3870	3416	3870	3676
28850	28900	3878	3424	3878	3684
28900	28950	3885	3431	3885	3691
28950	29000	3893	3439	3893	3699
29000	29050	3900	3446	3900	3706
29050	29100	3908	3454	3908	3714
29100	29150	3915	3461	3915	3721
29150	29200	3923	3469	3923	3729
29200	29250	3930	3476	3930	3736
29250	29300	3938	3484	3938	3744
29300	29350	3945	3491	3945	3751
29350	29400	3953	3499	3953	3759
29400	29450	3960	3506	3960	3766
29450	29500	3968	3514	3968	3774
29500	29550	3975	3521	3975	3781
29550	29600	3983	3529	3983	3789
29600	29650	3990	3536	3990	3796
29650	29700	3998	3544	3998	3804
29700	29750	4005	3551	4005	3811
29750	29800	4013	3559	4013	3819
29800	29850	4020	3566	4020	3826
29850	29900	4028	3574	4028	3834
29900	29950	4035	3581	4035	3841
29950	30000	4043	3589	4043	3849
30000	30050	4050	3596	4050	3856
30050	30100	4058	3604	4058	3864
30100	30150	4065	3611	4065	3871
30150	30200	4073	3619	4073	3879
30200	30250	4080	3626	4080	3886
30250	30300	4088	3634	4088	3894
30300	30350	4095	3641	4095	3901
30350	30400	4103	3649	4103	3909
30400	30450	4110	3656	4110	3916
30450	30500	4118	3664	4118	3924
30500	30550	4125	3671	4125	3931
30550	30600	4133	3679	4133	3939
30600	30650	4140	3686	4140	3946
30650	30700	4148	3694	4148	3954
30700	30750	4155	3701	4155	3961
30750	30800	4163	3709	4163	3969
30800	30850	4170	3716	4170	3976
30850	30900	4178	3724	4178	3984
30900	30950	4185	3731	4185	3991
30950	31000	4193	3739	4193	3999
31000	31050	4200	3746	4200	4006
31050	31100	4208	3754	4208	4014
31100	31150	4215	3761	4215	4021
31150	31200	4223	3769	4223	4029
31200	31250	4230	3776	4230	4036
31250	31300	4238	3784	4238	4044
31300	31350	4245	3791	4245	4051
31350	31400	4253	3799	4253	4059
31400	31450	4260	3806	4260	4066
31450	31500	4268	3814	4268	4074
31500	31550	4275	3821	4275	4081
31550	31600	4283	3829	4283	4089
31600	31650	4290	3836	4290	4096
31650	31700	4298	3844	4298	4104
31700	31750	4305	3851	4305	4111
31750	31800	4313	3859	4313	4119
31800	31850	4320	3866	4320	4126
31850	31900	4328	3874	4328	4134
31900	31950	4335	3881	4335	4141
31950	32000	4343	3889	4343	4149
32000	32050	4350	3896	4350	4156
32050	32100	4358	3904	4358	4164
32100	32150	4365	3911	4365	4171
32150	32200	4373	3919	4373	4179
32200	32250	4380	3926	4380	4186
32250	32300	4388	3934	4388	4194
32300	32350	4395	3941	4395	4201
32350	32400	4403	3949	4403	4209
32400	32450	4410	3956	4410	4216
32450	32500	4418	3964	4418	4224
32500	32550	4425	3971	4425	4231
32550	32600	4433	3979	4433	4239
32600	32650	4440	3986	4440	4246
32650	32700	4448	3994	4448	4254
32700	32750	4455	4001	4455	4261
32750	32800	4463	4009	4463	4269
32800	32850	4470	4016	4470	4276
32850	32900	4478	4024	4478	4284
32900	32950	4485	4031	4485	4291
32950	33000	4493	4039	4493	4299
33000	33050	4500	4046	4500	4306
33050	33100	4508	4054	4508	4314
33100	33150	4515	4061	4515	4321
33150	33200	4523	4069	4523	4329
33200	33250	4530	4076	4530	4336
33250	33300	4538	4084	4538	4344
33300	33350	4545	4091	4545	4351
33350	33400	4553	4099	4553	4359
33400	33450	4560	4106	4560	4366
33450	33500	4568	4114	4568	4374
33500	33550	4575	4121	4575	4381
33550	33600	4583	4129	4583	4389
33600	33650	4590	4136	4590	4396
33650	33700	4598	4144	4598	4404
33700	33750	4605	4151	4605	4411
33750	33800	4613	4159	4613	4419
33800	33850	4620	4166	4620	4426
33850	33900	4628	4174	4628	4434
33900	33950	4635	4181	4635	4441
33950	34000	4643	4189	4643	4449
34000	34050	4650	4196	4650	4456
34050	34100	4658	4204	4658	4464
34100	34150	4665	4211	4665	4471
34150	34200	4673	4219	4673	4479
34200	34250	4680	4226	4680	4486
34250	34300	4688	4234	4688	4494
34300	34350	4695	4241	4695	4501
34350	34400	4703	4249	4703	4509
34400	34450	4710	4256	4710	4516
34450	34500	4718	4264	4718	4524
34500	34550	4725	4271	4725	4531
34550	34600	4733	4279	4733	4539
34600	34650	4740	4286	4740	4546
34650	34700	4748	4294	4748	4554
34700	34750	4755	4301	4755	4561
34750	34800	4763	4309	4763	4569
34800	34850	4770	4316	4770	4576
34850	34900	4778	4324	4778	4584
34900	34950	4785	4331	4785	4591
34950	35000	4793	4339	4793	4599
35000	35050	4800	4346	4800	4606
35050	35100	4808	4354	4808	4614
35100	35150	4815	4361	4815	4621
35150	35200	4823	4369	4823	4629
35200	35250	4830	4376	4830	4636
35250	35300	4838	4384	4838	4644
35300	35350	4845	4391	4845	4651
35350	35400	4853	4399	4853	4659
35400	35450	4860	4406	4860	4666
35450	35500	4868	4414	4868	4674
35500	35550	4875	4421	4875	4681
35550	35600	4883	4429	4883	4689
35600	35650	4890	4436	4890	4696
35650	35700	4898	4444	4898	4704
35700	35750	4905	4451	4905	4711
35750	35800	4913	4459	4913	4719
35800	35850	4920	4466	4920	4726
35850	35900	4928	4474	4928	4734
35900	35950	4935	4481	4935	4741
35950	36000	4943	4489	4943	4749
36000	36050	4950	4496	4950	4756
36050	36100	4958	4504	4958	4764
36100	36150	4965	4511	4965	4771
36150	36200	4973	4519	4973	4779
36200	36250	4980	4526	4980	4786
36250	36300	4988	4534	4988	4794
36300	36350	4995	4541	4995	4801
36350	36400	5003	4549	5003	4809
36400	36450	5010	4556	5010	4816
36450	36500	5018	4564	5018	4824
36500	36550	5025	4571	5025	4831
36550	36600	5033	4579	5033	4839
36600	36650	5040	4586	5040	4846
36650	36700	5048	4594	5048	4854
36700	36750	5055	4601	5055	4861
36750	36800	5063	4609	5063	4869
36800	36850	5070	4616	5070	4876
36850	36900	5078	4624	5078	4884
36900	36950	5088	4631	5088	4891
36950	37000	5100	4639	5100	4899
37000	37050	5113	4646	5113	4906
37050	37100	5125	4654	5125	4914
37100	37150	5138	4661	5138	4921
37150	37200	5150	4669	5150	4929
37200	37250	5163	4676	5163	4936
37250	37300	5175	4684	5175	4944
37300	37350	5188	4691	5188	4951
37350	37400	5200	4699	5200	4959
37400	37450	5213	4706	5213	4966
37450	37500	5225	4714	5225	4974
37500	37550	5238	4721	5238	4981
37550	37600	5250	4729	5250	4989
37600	37650	5263	4736	5263	4996
37650	37700	5275	4744	5275	5004
37700	37750	5288	4751	5288	5011
37750	37800	5300	4759	5300	5019
37800	37850	5313	4766	5313	5026
37850	37900	5325	4774	5325	5034
37900	37950	5338	4781	5338	5041
37950	38000	5350	4789	5350	5049
38000	38050	5363	4796	5363	5056
38050	38100	5375	4804	5375	5064
38100	38150	5388	4811	5388	5071
38150	38200	5400	4819	5400	5079
38200	38250	5413	4826	5413	5086
38250	38300	5425	4834	5425	5094
38300	38350	5438	4841	5438	5101
38350	38400	5450	4849	5450	5109
38400	38450	5463	4856	5463	5116
38450	38500	5475	4864	5475	5124
38500	38550	5488	4871	5488	5131
38550	38600	5500	4879	5500	5139
38600	38650	5513	4886	5513	5146
38650	38700	5525	4894	5525	5154
38700	38750	5538	4901	5538	5161
38750	38800	5550	4909	5550	5169
38800	38850	5563	4916	5563	5176
